ID,Regions,Periods,MainRoad_4,ParkAndPublicGarden_20
6260,GM0720,2010JJ00,,
6261,GM0720,2012JJ00,,
6262,GM0720,2015JJ00,,
6263,GM0720,2017JJ00,,
6264,GM0858,1996JJ00,96,39
6265,GM0858,2000JJ00,101,39
6266,GM0858,2003JJ00,99,39
6267,GM0858,2006JJ00,98,40
6268,GM0858,2008JJ00,99,40
6269,GM0858,2010JJ00,100,28
6270,GM0858,2012JJ00,101,28
6271,GM0858,2015JJ00,98,34
6272,GM0858,2017JJ00,97,37
6273,GM0047,1996JJ00,200,98
6274,GM0047,2000JJ00,202,98
6275,GM0047,2003JJ00,202,150
6276,GM0047,2006JJ00,209,135
6277,GM0047,2008JJ00,209,137
6278,GM0047,2010JJ00,222,137
6279,GM0047,2012JJ00,222,137
6280,GM0047,2015JJ00,231,137
6281,GM0047,2017JJ00,221,143
6282,GM0345,1996JJ00,59,49
6283,GM0345,2000JJ00,65,50
6284,GM0345,2003JJ00,64,50
6285,GM0345,2006JJ00,61,46
6286,GM0345,2008JJ00,62,45
6287,GM0345,2010JJ00,74,67
6288,GM0345,2012JJ00,75,72
6289,GM0345,2015JJ00,77,72
6290,GM0345,2017JJ00,77,75
6291,GM0717,1996JJ00,149,31
6292,GM0717,2000JJ00,439,82
6293,GM0717,2003JJ00,439,46
6294,GM0717,2006JJ00,433,40
6295,GM0717,2008JJ00,445,31
6296,GM0717,2010JJ00,436,79
6297,GM0717,2012JJ00,449,92
6298,GM0717,2015JJ00,444,88
6299,GM0717,2017JJ00,440,82
6300,GM0860,1996JJ00,244,46
6301,GM0860,2000JJ00,246,47
6302,GM0860,2003JJ00,251,70
6303,GM0860,2006JJ00,319,63
6304,GM0860,2008JJ00,319,62
6305,GM0860,2010JJ00,320,70
6306,GM0860,2012JJ00,320,68
6307,GM0860,2015JJ00,320,68
6308,GM0860,2017JJ00,,
6309,GM0861,1996JJ00,111,81
6310,GM0861,2000JJ00,108,83
6311,GM0861,2003JJ00,114,82
6312,GM0861,2006JJ00,116,89
6313,GM0861,2008JJ00,115,92
6314,GM0861,2010JJ00,121,99
6315,GM0861,2012JJ00,120,98
6316,GM0861,2015JJ00,120,98
6317,GM0861,2017JJ00,116,100
6318,GM0453,1996JJ00,213,220
6319,GM0453,2000JJ00,215,221
6320,GM0453,2003JJ00,219,206
6321,GM0453,2006JJ00,223,209
6322,GM0453,2008JJ00,226,226
6323,GM0453,2010JJ00,227,224
6324,GM0453,2012JJ00,226,192
6325,GM0453,2015JJ00,226,195
6326,GM0453,2017JJ00,226,210
6327,GM0454,1996JJ00,111,0
6328,GM0454,2000JJ00,110,0
6329,GM0454,2003JJ00,112,1
6330,GM0454,2006JJ00,,
6331,GM0454,2008JJ00,,
6332,GM0454,2010JJ00,,
6333,GM0454,2012JJ00,,
6334,GM0454,2015JJ00,,
6335,GM0454,2017JJ00,,
6336,GM0983,1996JJ00,312,94
6337,GM0983,2000JJ00,317,97
6338,GM0983,2003JJ00,449,191
6339,GM0983,2006JJ00,440,194
6340,GM0983,2008JJ00,508,197
6341,GM0983,2010JJ00,615,237
6342,GM0983,2012JJ00,624,248
6343,GM0983,2015JJ00,623,272
6344,GM0983,2017JJ00,625,279
6345,GM0984,1996JJ00,371,70
6346,GM0984,2000JJ00,375,71
6347,GM0984,2003JJ00,377,26
6348,GM0984,2006JJ00,382,28
6349,GM0984,2008JJ00,384,25
6350,GM0984,2010JJ00,436,27
6351,GM0984,2012JJ00,434,27
6352,GM0984,2015JJ00,433,27
6353,GM0984,2017JJ00,427,28
6354,GM0862,1996JJ00,84,0
6355,GM0862,2000JJ00,,
6356,GM0862,2003JJ00,,
6357,GM0862,2006JJ00,,
6358,GM0862,2008JJ00,,
6359,GM0862,2010JJ00,,
6360,GM0862,2012JJ00,,
6361,GM0862,2015JJ00,,
6362,GM0862,2017JJ00,,
6363,GM0620,1996JJ00,210,0
6364,GM0620,2000JJ00,213,0
6365,GM0620,2003JJ00,212,5
6366,GM0620,2006JJ00,215,5
6367,GM0620,2008JJ00,227,5
6368,GM0620,2010JJ00,237,15
6369,GM0620,2012JJ00,237,23
6370,GM0620,2015JJ00,229,23
6371,GM0620,2017JJ00,230,21
6372,GM0863,1996JJ00,117,2
6373,GM0863,2000JJ00,,
6374,GM0863,2003JJ00,,
6375,GM0863,2006JJ00,,
6376,GM0863,2008JJ00,,
6377,GM0863,2010JJ00,,
6378,GM0863,2012JJ00,,
6379,GM0863,2015JJ00,,
6380,GM0863,2017JJ00,,
6381,GM0622,1996JJ00,113,111
6382,GM0622,2000JJ00,111,111
6383,GM0622,2003JJ00,112,98
6384,GM0622,2006JJ00,117,112
6385,GM0622,2008JJ00,117,105
6386,GM0622,2010JJ00,118,106
6387,GM0622,2012JJ00,112,137
6388,GM0622,2015JJ00,109,148
6389,GM0622,2017JJ00,108,222
6390,GM0048,1996JJ00,330,24
6391,GM0048,2000JJ00,332,27
6392,GM0048,2003JJ00,330,26
6393,GM0048,2006JJ00,338,26
6394,GM0048,2008JJ00,339,26
6395,GM0048,2010JJ00,339,24
6396,GM0048,2012JJ00,339,24
6397,GM0048,2015JJ00,335,30
6398,GM0048,2017JJ00,332,30
6399,GM0132,1996JJ00,63,8
6400,GM0132,2000JJ00,,
6401,GM0132,2003JJ00,,
6402,GM0132,2006JJ00,,
6403,GM0132,2008JJ00,,
6404,GM0132,2010JJ00,,
6405,GM0132,2012JJ00,,
6406,GM0132,2015JJ00,,
6407,GM0132,2017JJ00,,
6408,GM0347,1996JJ00,97,72
6409,GM0347,2000JJ00,103,73
6410,GM0347,2003JJ00,,
6411,GM0347,2006JJ00,,
6412,GM0347,2008JJ00,,
6413,GM0347,2010JJ00,,
6414,GM0347,2012JJ00,,
6415,GM0347,2015JJ00,,
6416,GM0347,2017JJ00,,
6417,GM0096,1996JJ00,14,0
6418,GM0096,2000JJ00,14,0
6419,GM0096,2003JJ00,15,0
6420,GM0096,2006JJ00,16,0
6421,GM0096,2008JJ00,16,0
6422,GM0096,2010JJ00,16,0
6423,GM0096,2012JJ00,16,0
6424,GM0096,2015JJ00,14,0
6425,GM0096,2017JJ00,14,0
6426,GM0864,1996JJ00,113,13
6427,GM0864,2000JJ00,,
6428,GM0864,2003JJ00,,
6429,GM0864,2006JJ00,,
6430,GM0864,2008JJ00,,
6431,GM0864,2010JJ00,,
6432,GM0864,2012JJ00,,
6433,GM0864,2015JJ00,,
6434,GM0864,2017JJ00,,
6435,GM0718,1996JJ00,200,108
6436,GM0718,2000JJ00,201,112
6437,GM0718,2003JJ00,216,92
6438,GM0718,2006JJ00,205,97
6439,GM0718,2008JJ00,206,91
6440,GM0718,2010JJ00,207,88
6441,GM0718,2012JJ00,187,78
6442,GM0718,2015JJ00,182,78
6443,GM0718,2017JJ00,175,81
6444,GM0623,1996JJ00,85,13
6445,GM0623,2000JJ00,88,13
6446,GM0623,2003JJ00,85,13
6447,GM0623,2006JJ00,94,13
6448,GM0623,2008JJ00,87,13
6449,GM0623,2010JJ00,75,23
6450,GM0623,2012JJ00,74,22
6451,GM0623,2015JJ00,,
6452,GM0623,2017JJ00,,
6453,GM0986,1996JJ00,126,22
6454,GM0986,2000JJ00,123,22
6455,GM0986,2003JJ00,127,25
6456,GM0986,2006JJ00,127,17
6457,GM0986,2008JJ00,125,17
6458,GM0986,2010JJ00,128,17
6459,GM0986,2012JJ00,126,17
6460,GM0986,2015JJ00,123,17
6461,GM0986,2017JJ00,123,15
6462,GM0624,1996JJ00,39,53
6463,GM0624,2000JJ00,38,54
6464,GM0624,2003JJ00,,
6465,GM0624,2006JJ00,,
6466,GM0624,2008JJ00,,
6467,GM0624,2010JJ00,,
6468,GM0624,2012JJ00,,
6469,GM0624,2015JJ00,,
6470,GM0624,2017JJ00,,
6471,GM0625,1996JJ00,26,0
6472,GM0625,2000JJ00,27,0
6473,GM0625,2003JJ00,29,3
6474,GM0625,2006JJ00,,
6475,GM0625,2008JJ00,,
6476,GM0625,2010JJ00,,
6477,GM0625,2012JJ00,,
6478,GM0625,2015JJ00,,
6479,GM0625,2017JJ00,,
6480,GM0626,1996JJ00,30,48
6481,GM0626,2000JJ00,26,49
6482,GM0626,2003JJ00,29,51
6483,GM0626,2006JJ00,29,58
6484,GM0626,2008JJ00,30,61
6485,GM0626,2010JJ00,30,61
6486,GM0626,2012JJ00,30,70
6487,GM0626,2015JJ00,30,73
6488,GM0626,2017JJ00,29,72
6489,GM0285,1996JJ00,317,39
6490,GM0285,2000JJ00,301,38
6491,GM0285,2003JJ00,312,68
6492,GM0285,2006JJ00,318,58
6493,GM0285,2008JJ00,320,59
6494,GM0285,2010JJ00,324,53
6495,GM0285,2012JJ00,324,58
6496,GM0285,2015JJ00,321,49
6497,GM0285,2017JJ00,318,49
6498,GM0286,1996JJ00,143,2
6499,GM0286,2000JJ00,145,2
6500,GM0286,2003JJ00,146,5
6501,GM0286,2006JJ00,,
6502,GM0286,2008JJ00,,
6503,GM0286,2010JJ00,,
6504,GM0286,2012JJ00,,
6505,GM0286,2015JJ00,,
6506,GM0286,2017JJ00,,
6507,GM0133,1996JJ00,301,18
6508,GM0133,2000JJ00,,
6509,GM0133,2003JJ00,,
6510,GM0133,2006JJ00,,
6511,GM0133,2008JJ00,,
6512,GM0133,2010JJ00,,
6513,GM0133,2012JJ00,,
6514,GM0133,2015JJ00,,
6515,GM0133,2017JJ00,,
6516,GM0186,1996JJ00,215,6
6517,GM0186,2000JJ00,217,6
6518,GM0186,2003JJ00,,
6519,GM0186,2006JJ00,,
6520,GM0186,2008JJ00,,
6521,GM0186,2010JJ00,,
6522,GM0186,2012JJ00,,
6523,GM0186,2015JJ00,,
6524,GM0186,2017JJ00,,
6525,GM0865,1996JJ00,131,45
6526,GM0865,2000JJ00,132,90
6527,GM0865,2003JJ00,138,55
6528,GM0865,2006JJ00,140,61
6529,GM0865,2008JJ00,139,60
6530,GM0865,2010JJ00,140,62
6531,GM0865,2012JJ00,141,58
6532,GM0865,2015JJ00,141,58
6533,GM0865,2017JJ00,138,56
6534,GM0866,1996JJ00,44,9
6535,GM0866,2000JJ00,48,9
6536,GM0866,2003JJ00,45,9
6537,GM0866,2006JJ00,45,9
6538,GM0866,2008JJ00,46,7
6539,GM0866,2010JJ00,54,9
6540,GM0866,2012JJ00,54,9
6541,GM0866,2015JJ00,53,9
6542,GM0866,2017JJ00,52,9
6543,GM0867,1996JJ00,122,33
6544,GM0867,2000JJ00,301,40
6545,GM0867,2003JJ00,283,40
6546,GM0867,2006JJ00,281,41
6547,GM0867,2008JJ00,293,38
6548,GM0867,2010JJ00,310,37
6549,GM0867,2012JJ00,305,37
6550,GM0867,2015JJ00,286,52
6551,GM0867,2017JJ00,289,50
6552,GM0627,1996JJ00,114,38
6553,GM0627,2000JJ00,113,40
6554,GM0627,2003JJ00,117,62
6555,GM0627,2006JJ00,116,62
6556,GM0627,2008JJ00,120,62
6557,GM0627,2010JJ00,124,64
6558,GM0627,2012JJ00,127,62
6559,GM0627,2015JJ00,123,62
6560,GM0627,2017JJ00,137,65
6561,GM0289,1996JJ00,94,29
6562,GM0289,2000JJ00,90,29
6563,GM0289,2003JJ00,86,32
6564,GM0289,2006JJ00,88,35
6565,GM0289,2008JJ00,89,35
6566,GM0289,2010JJ00,87,36
6567,GM0289,2012JJ00,87,41
6568,GM0289,2015JJ00,87,41
6569,GM0289,2017JJ00,84,46
6570,GM0628,1996JJ00,16,3
6571,GM0628,2000JJ00,16,3
6572,GM0628,2003JJ00,14,5
6573,GM0628,2006JJ00,,
6574,GM0628,2008JJ00,,
6575,GM0628,2010JJ00,,
6576,GM0628,2012JJ00,,
6577,GM0628,2015JJ00,,
6578,GM0628,2017JJ00,,
6579,GM0291,1996JJ00,48,13
6580,GM0291,2000JJ00,49,13
6581,GM0291,2003JJ00,47,16
6582,GM0291,2006JJ00,,
6583,GM0291,2008JJ00,,
6584,GM0291,2010JJ00,,
6585,GM0291,2012JJ00,,
6586,GM0291,2015JJ00,,
6587,GM0291,2017JJ00,,
6588,GM0869,1996JJ00,70,6
6589,GM0869,2000JJ00,,
6590,GM0869,2003JJ00,,
6591,GM0869,2006JJ00,,
6592,GM0869,2008JJ00,,
6593,GM0869,2010JJ00,,
6594,GM0869,2012JJ00,,
6595,GM0869,2015JJ00,,
6596,GM0869,2017JJ00,,
6597,GM0629,1996JJ00,119,82
6598,GM0629,2000JJ00,117,83
6599,GM0629,2003JJ00,116,85
6600,GM0629,2006JJ00,112,80
6601,GM0629,2008JJ00,117,84
6602,GM0629,2010JJ00,119,88
6603,GM0629,2012JJ00,106,91
6604,GM0629,2015JJ00,105,93
6605,GM0629,2017JJ00,108,94
6606,GM0630,1996JJ00,41,7
6607,GM0630,2000JJ00,63,11
6608,GM0630,2003JJ00,58,12
6609,GM0630,2006JJ00,,
6610,GM0630,2008JJ00,,
6611,GM0630,2010JJ00,,
6612,GM0630,2012JJ00,,
6613,GM0630,2015JJ00,,
6614,GM0630,2017JJ00,,
6615,GM0852,1996JJ00,162,9
6616,GM0852,2000JJ00,162,9
6617,GM0852,2003JJ00,164,13
6618,GM0852,2006JJ00,173,13
6619,GM0852,2008JJ00,175,11
6620,GM0852,2010JJ00,165,11
6621,GM0852,2012JJ00,163,11
6622,GM0852,2015JJ00,157,11
6623,GM0852,2017JJ00,155,11
6624,GM0188,1996JJ00,217,6
6625,GM0188,2000JJ00,225,6
6626,GM0188,2003JJ00,,
6627,GM0188,2006JJ00,,
6628,GM0188,2008JJ00,,
6629,GM0188,2010JJ00,,
6630,GM0188,2012JJ00,,
6631,GM0188,2015JJ00,,
6632,GM0188,2017JJ00,,
6633,GM0988,1996JJ00,340,40
6634,GM0988,2000JJ00,373,48
6635,GM0988,2003JJ00,373,68
6636,GM0988,2006JJ00,376,70
6637,GM0988,2008JJ00,382,73
6638,GM0988,2010JJ00,398,69
6639,GM0988,2012JJ00,400,69
6640,GM0988,2015JJ00,391,80
6641,GM0988,2017JJ00,390,79
6642,GM0457,1996JJ00,62,6
6643,GM0457,2000JJ00,55,8
6644,GM0457,2003JJ00,65,23
6645,GM0457,2006JJ00,64,22
6646,GM0457,2008JJ00,73,22
6647,GM0457,2010JJ00,72,22
6648,GM0457,2012JJ00,70,22
6649,GM0457,2015JJ00,65,22
6650,GM0457,2017JJ00,70,24
6651,GM0292,1996JJ00,81,0
6652,GM0292,2000JJ00,82,0
6653,GM0292,2003JJ00,83,0
6654,GM0292,2006JJ00,,
6655,GM0292,2008JJ00,,
6656,GM0292,2010JJ00,,
6657,GM0292,2012JJ00,,
6658,GM0292,2015JJ00,,
6659,GM0292,2017JJ00,,
6660,GM0870,1996JJ00,245,19
6661,GM0870,2000JJ00,384,29
6662,GM0870,2003JJ00,376,29
6663,GM0870,2006JJ00,377,29
6664,GM0870,2008JJ00,362,29
6665,GM0870,2010JJ00,366,29
6666,GM0870,2012JJ00,359,27
6667,GM0870,2015JJ00,339,44
6668,GM0870,2017JJ00,318,45
6669,GM0459,1996JJ00,71,0
6670,GM0459,2000JJ00,71,0
6671,GM0459,2003JJ00,74,19
6672,GM0459,2006JJ00,80,23
6673,GM0459,2008JJ00,79,23
6674,GM0459,2010JJ00,82,23
6675,GM0459,2012JJ00,,
6676,GM0459,2015JJ00,,
6677,GM0459,2017JJ00,,
6678,GM0668,1996JJ00,279,13
6679,GM0668,2000JJ00,280,13
6680,GM0668,2003JJ00,285,15
6681,GM0668,2006JJ00,288,13
6682,GM0668,2008JJ00,291,12
6683,GM0668,2010JJ00,276,12
6684,GM0668,2012JJ00,272,12
6685,GM0668,2015JJ00,272,12
6686,GM0668,2017JJ00,263,14
6687,GM0134,1996JJ00,303,7
6688,GM0134,2000JJ00,,
6689,GM0134,2003JJ00,,
6690,GM0134,2006JJ00,,
6691,GM0134,2008JJ00,,
6692,GM0134,2010JJ00,,
6693,GM0134,2012JJ00,,
6694,GM0134,2015JJ00,,
6695,GM0134,2017JJ00,,
6696,GM0871,1996JJ00,27,0
6697,GM0871,2000JJ00,,
6698,GM0871,2003JJ00,,
6699,GM0871,2006JJ00,,
6700,GM0871,2008JJ00,,
6701,GM0871,2010JJ00,,
6702,GM0871,2012JJ00,,
6703,GM0871,2015JJ00,,
6704,GM0871,2017JJ00,,
6705,GM0558,1996JJ00,225,13
6706,GM0558,2000JJ00,227,13
6707,GM0558,2003JJ00,220,13
6708,GM0558,2006JJ00,214,11
6709,GM0558,2008JJ00,,
6710,GM0558,2010JJ00,,
6711,GM0558,2012JJ00,,
6712,GM0558,2015JJ00,,
6713,GM0558,2017JJ00,,
6714,GM0725,1996JJ00,162,8
6715,GM0725,2000JJ00,,
6716,GM0725,2003JJ00,,
6717,GM0725,2006JJ00,,
6718,GM0725,2008JJ00,,
6719,GM0725,2010JJ00,,
6720,GM0725,2012JJ00,,
6721,GM0725,2015JJ00,,
6722,GM0725,2017JJ00,,
6723,GM1701,1996JJ00,,
6724,GM1701,2000JJ00,482,9
6725,GM1701,2003JJ00,499,12
6726,GM1701,2006JJ00,489,12
6727,GM1701,2008JJ00,488,11
6728,GM1701,2010JJ00,495,11
6729,GM1701,2012JJ00,490,8
6730,GM1701,2015JJ00,481,10
6731,GM1701,2017JJ00,479,10
6732,GM0293,1996JJ00,26,13
6733,GM0293,2000JJ00,24,13
6734,GM0293,2003JJ00,24,23
6735,GM0293,2006JJ00,24,23
6736,GM0293,2008JJ00,24,23
6737,GM0293,2010JJ00,24,22
6738,GM0293,2012JJ00,22,25
6739,GM0293,2015JJ00,20,25
6740,GM0293,2017JJ00,20,28
6741,GM0726,1996JJ00,39,2
6742,GM0726,2000JJ00,,
6743,GM0726,2003JJ00,,
6744,GM0726,2006JJ00,,
6745,GM0726,2008JJ00,,
6746,GM0726,2010JJ00,,
6747,GM0726,2012JJ00,,
6748,GM0726,2015JJ00,,
6749,GM0726,2017JJ00,,
6750,GM1783,1996JJ00,,
6751,GM1783,2000JJ00,,
6752,GM1783,2003JJ00,,
6753,GM1783,2006JJ00,438,37
6754,GM1783,2008JJ00,432,37
6755,GM1783,2010JJ00,425,38
6756,GM1783,2012JJ00,410,48
6757,GM1783,2015JJ00,405,51
6758,GM1783,2017JJ00,425,54
6759,GM0098,1996JJ00,535,10
6760,GM0098,2000JJ00,536,10
6761,GM0098,2003JJ00,526,18
6762,GM0098,2006JJ00,503,24
6763,GM0098,2008JJ00,509,23
6764,GM0098,2010JJ00,502,25
6765,GM0098,2012JJ00,483,25
6766,GM0098,2015JJ00,472,42
6767,GM0098,2017JJ00,472,40
6768,GM0614,1996JJ00,182,6
6769,GM0614,2000JJ00,182,6
6770,GM0614,2003JJ00,178,9
6771,GM0614,2006JJ00,178,9
6772,GM0614,2008JJ00,181,9
6773,GM0614,2010JJ00,180,9
6774,GM0614,2012JJ00,182,9
6775,GM0614,2015JJ00,164,15
6776,GM0614,2017JJ00,162,15
6777,GM0189,1996JJ00,288,18
6778,GM0189,2000JJ00,287,11
6779,GM0189,2003JJ00,290,15
6780,GM0189,2006JJ00,288,16
6781,GM0189,2008JJ00,326,15
6782,GM0189,2010JJ00,338,14
6783,GM0189,2012JJ00,337,14
6784,GM0189,2015JJ00,333,14
6785,GM0189,2017JJ00,329,14
6786,GM0462,1996JJ00,164,4
6787,GM0462,2000JJ00,168,4
6788,GM0462,2003JJ00,139,9
6789,GM0462,2006JJ00,149,10
6790,GM0462,2008JJ00,151,9
6791,GM0462,2010JJ00,143,8
6792,GM0462,2012JJ00,,
6793,GM0462,2015JJ00,,
6794,GM0462,2017JJ00,,
6795,GM0463,1996JJ00,378,22
6796,GM0463,2000JJ00,377,23
6797,GM0463,2003JJ00,423,51
6798,GM0463,2006JJ00,465,41
6799,GM0463,2008JJ00,468,40
6800,GM0463,2010JJ00,484,41
6801,GM0463,2012JJ00,,
6802,GM0463,2015JJ00,,
6803,GM0463,2017JJ00,,
6804,GM0296,1996JJ00,274,63
6805,GM0296,2000JJ00,281,71
6806,GM0296,2003JJ00,283,81
6807,GM0296,2006JJ00,286,79
6808,GM0296,2008JJ00,294,77
6809,GM0296,2010JJ00,285,75
6810,GM0296,2012JJ00,276,77
6811,GM0296,2015JJ00,275,79
6812,GM0296,2017JJ00,274,93
6813,GM1696,1996JJ00,,
6814,GM1696,2000JJ00,,
6815,GM1696,2003JJ00,108,11
6816,GM1696,2006JJ00,127,10
6817,GM1696,2008JJ00,132,10
6818,GM1696,2010JJ00,128,10
6819,GM1696,2012JJ00,113,10
6820,GM1696,2015JJ00,112,10
6821,GM1696,2017JJ00,112,14
6822,GM0190,1996JJ00,129,2
6823,GM0190,2000JJ00,130,2
6824,GM0190,2003JJ00,,
6825,GM0190,2006JJ00,,
6826,GM0190,2008JJ00,,
6827,GM0190,2010JJ00,,
6828,GM0190,2012JJ00,,
6829,GM0190,2015JJ00,,
6830,GM0190,2017JJ00,,
6831,GM0135,1996JJ00,126,0
6832,GM0135,2000JJ00,,
6833,GM0135,2003JJ00,,
6834,GM0135,2006JJ00,,
6835,GM0135,2008JJ00,,
6836,GM0135,2010JJ00,,
6837,GM0135,2012JJ00,,
6838,GM0135,2015JJ00,,
6839,GM0135,2017JJ00,,
6840,GM0352,1996JJ00,118,26
6841,GM0352,2000JJ00,118,26
6842,GM0352,2003JJ00,127,33
6843,GM0352,2006JJ00,124,52
6844,GM0352,2008JJ00,131,50
6845,GM0352,2010JJ00,126,52
6846,GM0352,2012JJ00,121,53
6847,GM0352,2015JJ00,119,53
6848,GM0352,2017JJ00,119,54
6849,GM0872,1996JJ00,58,15
6850,GM0872,2000JJ00,,
6851,GM0872,2003JJ00,,
6852,GM0872,2006JJ00,,
6853,GM0872,2008JJ00,,
6854,GM0872,2010JJ00,,
6855,GM0872,2012JJ00,,
6856,GM0872,2015JJ00,,
6857,GM0872,2017JJ00,,
6858,GM0052,1996JJ00,86,76
6859,GM0052,2000JJ00,84,76
6860,GM0052,2003JJ00,86,80
6861,GM0052,2006JJ00,87,98
6862,GM0052,2008JJ00,86,96
6863,GM0052,2010JJ00,,
6864,GM0052,2012JJ00,,
6865,GM0052,2015JJ00,,
6866,GM0052,2017JJ00,,
6867,GM0053,1996JJ00,193,12
6868,GM0053,2000JJ00,192,14
6869,GM0053,2003JJ00,200,22
6870,GM0053,2006JJ00,199,21
6871,GM0053,2008JJ00,205,23
6872,GM0053,2010JJ00,206,20
6873,GM0053,2012JJ00,202,21
6874,GM0053,2015JJ00,201,21
6875,GM0053,2017JJ00,206,21
6876,GM0294,1996JJ00,267,25
6877,GM0294,2000JJ00,271,27
6878,GM0294,2003JJ00,274,28
6879,GM0294,2006JJ00,272,26
6880,GM0294,2008JJ00,272,26
6881,GM0294,2010JJ00,269,25
6882,GM0294,2012JJ00,267,25
6883,GM0294,2015JJ00,265,36
6884,GM0294,2017JJ00,266,33
6885,GM0295,1996JJ00,245,10
6886,GM0295,2000JJ00,246,10
6887,GM0295,2003JJ00,247,9
6888,GM0295,2006JJ00,,
6889,GM0295,2008JJ00,,
6890,GM0295,2010JJ00,,
6891,GM0295,2012JJ00,,
6892,GM0295,2015JJ00,,
6893,GM0295,2017JJ00,,
6894,GM0990,1996JJ00,95,2
6895,GM0990,2000JJ00,,
6896,GM0990,2003JJ00,,
6897,GM0990,2006JJ00,,
6898,GM0990,2008JJ00,,
6899,GM0990,2010JJ00,,
6900,GM0990,2012JJ00,,
6901,GM0990,2015JJ00,,
6902,GM0990,2017JJ00,,
6903,GM0873,1996JJ00,155,2
6904,GM0873,2000JJ00,244,3
6905,GM0873,2003JJ00,239,14
6906,GM0873,2006JJ00,244,14
6907,GM0873,2008JJ00,244,14
6908,GM0873,2010JJ00,251,16
6909,GM0873,2012JJ00,244,16
6910,GM0873,2015JJ00,237,16
6911,GM0873,2017JJ00,234,15
6912,GM0632,1996JJ00,177,33
6913,GM0632,2000JJ00,183,38
6914,GM0632,2003JJ00,273,71
6915,GM0632,2006JJ00,280,63
6916,GM0632,2008JJ00,288,61
6917,GM0632,2010JJ00,303,66
6918,GM0632,2012JJ00,304,69
6919,GM0632,2015JJ00,314,76
6920,GM0632,2017JJ00,313,77
6921,GM0466,1996JJ00,75,3
6922,GM0466,2000JJ00,75,3
6923,GM0466,2003JJ00,72,2
6924,GM0466,2006JJ00,70,7
6925,GM0466,2008JJ00,,
6926,GM0466,2010JJ00,,
6927,GM0466,2012JJ00,,
6928,GM0466,2015JJ00,,
6929,GM0466,2017JJ00,,
6930,GM1690,1996JJ00,,
6931,GM1690,2000JJ00,470,0
6932,GM1690,2003JJ00,480,8
6933,GM1690,2006JJ00,483,10
6934,GM1690,2008JJ00,484,10
6935,GM1690,2010JJ00,491,8
6936,GM1690,2012JJ00,491,8
6937,GM1690,2015JJ00,495,8
6938,GM1690,2017JJ00,495,8
6939,GM0880,1996JJ00,136,6
6940,GM0880,2000JJ00,134,3
6941,GM0880,2003JJ00,136,9
6942,GM0880,2006JJ00,143,8
6943,GM0880,2008JJ00,147,8
6944,GM0880,2010JJ00,144,8
6945,GM0880,2012JJ00,137,8
6946,GM0880,2015JJ00,136,8
6947,GM0880,2017JJ00,137,7
6948,GM0351,1996JJ00,97,0
6949,GM0351,2000JJ00,96,0
6950,GM0351,2003JJ00,98,7
6951,GM0351,2006JJ00,99,9
6952,GM0351,2008JJ00,97,9
6953,GM0351,2010JJ00,97,7
6954,GM0351,2012JJ00,95,6
6955,GM0351,2015JJ00,92,13
6956,GM0351,2017JJ00,93,20
6957,GM0874,1996JJ00,151,25
6958,GM0874,2000JJ00,153,30
6959,GM0874,2003JJ00,148,29
6960,GM0874,2006JJ00,149,34
6961,GM0874,2008JJ00,153,35
6962,GM0874,2010JJ00,148,35
6963,GM0874,2012JJ00,147,35
6964,GM0874,2015JJ00,135,36
6965,GM0874,2017JJ00,132,35
6966,GM0875,1996JJ00,130,5
6967,GM0875,2000JJ00,,
6968,GM0875,2003JJ00,,
6969,GM0875,2006JJ00,,
6970,GM0875,2008JJ00,,
6971,GM0875,2010JJ00,,
6972,GM0875,2012JJ00,,
6973,GM0875,2015JJ00,,
6974,GM0875,2017JJ00,,
6975,GM0710,1996JJ00,500,1
6976,GM0710,2000JJ00,494,2
6977,GM0710,2003JJ00,551,1
6978,GM0710,2006JJ00,535,1
6979,GM0710,2008JJ00,538,1
6980,GM0710,2010JJ00,551,1
6981,GM0710,2012JJ00,,
6982,GM0710,2015JJ00,,
6983,GM0710,2017JJ00,,
6984,GM0683,1996JJ00,298,5
6985,GM0683,2000JJ00,300,15
6986,GM0683,2003JJ00,302,14
6987,GM0683,2006JJ00,292,12
6988,GM0683,2008JJ00,295,12
6989,GM0683,2010JJ00,302,12
6990,GM0683,2012JJ00,,
6991,GM0683,2015JJ00,,
6992,GM0683,2017JJ00,,
6993,GM0479,1996JJ00,342,163
6994,GM0479,2000JJ00,333,168
6995,GM0479,2003JJ00,344,215
6996,GM0479,2006JJ00,363,191
6997,GM0479,2008JJ00,369,187
6998,GM0479,2010JJ00,349,181
6999,GM0479,2012JJ00,352,200
7000,GM0479,2015JJ00,347,200
7001,GM0479,2017JJ00,340,217
7002,GM0297,1996JJ00,60,32
7003,GM0297,2000JJ00,341,50
7004,GM0297,2003JJ00,337,66
7005,GM0297,2006JJ00,339,66
7006,GM0297,2008JJ00,346,60
7007,GM0297,2010JJ00,339,54
7008,GM0297,2012JJ00,331,45
7009,GM0297,2015JJ00,316,47
7010,GM0297,2017JJ00,304,49
7011,GM0473,1996JJ00,59,7
7012,GM0473,2000JJ00,59,7
7013,GM0473,2003JJ00,56,2
7014,GM0473,2006JJ00,22,4
7015,GM0473,2008JJ00,23,5
7016,GM0473,2010JJ00,45,7
7017,GM0473,2012JJ00,43,6
7018,GM0473,2015JJ00,42,6
7019,GM0473,2017JJ00,42,5
