ID,RegioS,Perioden,Bevolkingsdichtheid_57
11641,GM0258,2011JJ00,
11642,GM0258,2012JJ00,
11643,GM0258,2013JJ00,
11644,GM0258,2014JJ00,
11645,GM0258,2015JJ00,
11646,GM0258,2016JJ00,
11647,GM0258,2017JJ00,
11648,GM0258,2018JJ00,
11649,GM0258,2019JJ00,
11650,GM0258,2020JJ00,
11651,GM0258,2021JJ00,
11652,GM0258,2022JJ00,
11653,GM0258,2023JJ00,
11654,GM0258,2024JJ00,
11655,GM0258,2025JJ00,
11656,GM0804,1995JJ00,186
11657,GM0804,1996JJ00,188
11658,GM0804,1997JJ00,
11659,GM0804,1998JJ00,
11660,GM0804,1999JJ00,
11661,GM0804,2000JJ00,
11662,GM0804,2001JJ00,
11663,GM0804,2002JJ00,
11664,GM0804,2003JJ00,
11665,GM0804,2004JJ00,
11666,GM0804,2005JJ00,
11667,GM0804,2006JJ00,
11668,GM0804,2007JJ00,
11669,GM0804,2008JJ00,
11670,GM0804,2009JJ00,
11671,GM0804,2010JJ00,
11672,GM0804,2011JJ00,
11673,GM0804,2012JJ00,
11674,GM0804,2013JJ00,
11675,GM0804,2014JJ00,
11676,GM0804,2015JJ00,
11677,GM0804,2016JJ00,
11678,GM0804,2017JJ00,
11679,GM0804,2018JJ00,
11680,GM0804,2019JJ00,
11681,GM0804,2020JJ00,
11682,GM0804,2021JJ00,
11683,GM0804,2022JJ00,
11684,GM0804,2023JJ00,
11685,GM0804,2024JJ00,
11686,GM0804,2025JJ00,
11687,GM1598,1995JJ00,
11688,GM1598,1996JJ00,
11689,GM1598,1997JJ00,
11690,GM1598,1998JJ00,
11691,GM1598,1999JJ00,
11692,GM1598,2000JJ00,
11693,GM1598,2001JJ00,
11694,GM1598,2002JJ00,
11695,GM1598,2003JJ00,
11696,GM1598,2004JJ00,
11697,GM1598,2005JJ00,
11698,GM1598,2006JJ00,
11699,GM1598,2007JJ00,262
11700,GM1598,2008JJ00,266
11701,GM1598,2009JJ00,270
11702,GM1598,2010JJ00,273
11703,GM1598,2011JJ00,274
11704,GM1598,2012JJ00,278
11705,GM1598,2013JJ00,278
11706,GM1598,2014JJ00,280
11707,GM1598,2015JJ00,279
11708,GM1598,2016JJ00,280
11709,GM1598,2017JJ00,280
11710,GM1598,2018JJ00,282
11711,GM1598,2019JJ00,283
11712,GM1598,2020JJ00,283
11713,GM1598,2021JJ00,286
11714,GM1598,2022JJ00,287
11715,GM1598,2023JJ00,293
11716,GM1598,2024JJ00,294
11717,GM1598,2025JJ00,297
11718,GM0079,1995JJ00,116
11719,GM0079,1996JJ00,116
11720,GM0079,1997JJ00,118
11721,GM0079,1998JJ00,118
11722,GM0079,1999JJ00,118
11723,GM0079,2000JJ00,119
11724,GM0079,2001JJ00,120
11725,GM0079,2002JJ00,121
11726,GM0079,2003JJ00,122
11727,GM0079,2004JJ00,119
11728,GM0079,2005JJ00,119
11729,GM0079,2006JJ00,119
11730,GM0079,2007JJ00,119
11731,GM0079,2008JJ00,119
11732,GM0079,2009JJ00,119
11733,GM0079,2010JJ00,118
11734,GM0079,2011JJ00,118
11735,GM0079,2012JJ00,118
11736,GM0079,2013JJ00,117
11737,GM0079,2014JJ00,117
11738,GM0079,2015JJ00,117
11739,GM0079,2016JJ00,117
11740,GM0079,2017JJ00,117
11741,GM0079,2018JJ00,117
11742,GM0079,2019JJ00,
11743,GM0079,2020JJ00,
11744,GM0079,2021JJ00,
11745,GM0079,2022JJ00,
11746,GM0079,2023JJ00,
11747,GM0079,2024JJ00,
11748,GM0079,2025JJ00,
11749,GM0588,1995JJ00,130
11750,GM0588,1996JJ00,131
11751,GM0588,1997JJ00,132
11752,GM0588,1998JJ00,133
11753,GM0588,1999JJ00,134
11754,GM0588,2000JJ00,136
11755,GM0588,2001JJ00,138
11756,GM0588,2002JJ00,139
11757,GM0588,2003JJ00,139
11758,GM0588,2004JJ00,141
11759,GM0588,2005JJ00,141
11760,GM0588,2006JJ00,140
11761,GM0588,2007JJ00,139
11762,GM0588,2008JJ00,140
11763,GM0588,2009JJ00,140
11764,GM0588,2010JJ00,140
11765,GM0588,2011JJ00,140
11766,GM0588,2012JJ00,140
11767,GM0588,2013JJ00,141
11768,GM0588,2014JJ00,140
11769,GM0588,2015JJ00,141
11770,GM0588,2016JJ00,142
11771,GM0588,2017JJ00,144
11772,GM0588,2018JJ00,146
11773,GM0588,2019JJ00,
11774,GM0588,2020JJ00,
11775,GM0588,2021JJ00,
11776,GM0588,2022JJ00,
11777,GM0588,2023JJ00,
11778,GM0588,2024JJ00,
11779,GM0588,2025JJ00,
11780,GM0542,1995JJ00,3526
11781,GM0542,1996JJ00,3525
11782,GM0542,1997JJ00,3561
11783,GM0542,1998JJ00,3592
11784,GM0542,1999JJ00,3614
11785,GM0542,2000JJ00,3655
11786,GM0542,2001JJ00,3654
11787,GM0542,2002JJ00,3686
11788,GM0542,2003JJ00,3713
11789,GM0542,2004JJ00,3709
11790,GM0542,2005JJ00,3701
11791,GM0542,2006JJ00,3687
11792,GM0542,2007JJ00,3679
11793,GM0542,2008JJ00,3690
11794,GM0542,2009JJ00,3705
11795,GM0542,2010JJ00,3693
11796,GM0542,2011JJ00,3673
11797,GM0542,2012JJ00,3681
11798,GM0542,2013JJ00,3758
11799,GM0542,2014JJ00,3754
11800,GM0542,2015JJ00,3773
11801,GM0542,2016JJ00,3783
11802,GM0542,2017JJ00,3792
11803,GM0542,2018JJ00,3812
11804,GM0542,2019JJ00,3822
11805,GM0542,2020JJ00,3841
11806,GM0542,2021JJ00,3826
11807,GM0542,2022JJ00,3833
11808,GM0542,2023JJ00,3845
11809,GM0542,2024JJ00,3861
11810,GM0542,2025JJ00,3882
11811,GM1931,1995JJ00,
11812,GM1931,1996JJ00,
11813,GM1931,1997JJ00,
11814,GM1931,1998JJ00,
11815,GM1931,1999JJ00,
11816,GM1931,2000JJ00,
11817,GM1931,2001JJ00,
11818,GM1931,2002JJ00,
11819,GM1931,2003JJ00,
11820,GM1931,2004JJ00,
11821,GM1931,2005JJ00,
11822,GM1931,2006JJ00,
11823,GM1931,2007JJ00,
11824,GM1931,2008JJ00,
11825,GM1931,2009JJ00,
11826,GM1931,2010JJ00,
11827,GM1931,2011JJ00,
11828,GM1931,2012JJ00,
11829,GM1931,2013JJ00,
11830,GM1931,2014JJ00,
11831,GM1931,2015JJ00,362
11832,GM1931,2016JJ00,365
11833,GM1931,2017JJ00,369
11834,GM1931,2018JJ00,375
11835,GM1931,2019JJ00,378
11836,GM1931,2020JJ00,380
11837,GM1931,2021JJ00,382
11838,GM1931,2022JJ00,385
11839,GM1931,2023JJ00,389
11840,GM1931,2024JJ00,390
11841,GM1931,2025JJ00,390
11842,GM1659,1995JJ00,
11843,GM1659,1996JJ00,
11844,GM1659,1997JJ00,392
11845,GM1659,1998JJ00,391
11846,GM1659,1999JJ00,389
11847,GM1659,2000JJ00,389
11848,GM1659,2001JJ00,389
11849,GM1659,2002JJ00,389
11850,GM1659,2003JJ00,390
11851,GM1659,2004JJ00,390
11852,GM1659,2005JJ00,391
11853,GM1659,2006JJ00,393
11854,GM1659,2007JJ00,393
11855,GM1659,2008JJ00,393
11856,GM1659,2009JJ00,392
11857,GM1659,2010JJ00,390
11858,GM1659,2011JJ00,389
11859,GM1659,2012JJ00,390
11860,GM1659,2013JJ00,393
11861,GM1659,2014JJ00,394
11862,GM1659,2015JJ00,396
11863,GM1659,2016JJ00,397
11864,GM1659,2017JJ00,396
11865,GM1659,2018JJ00,400
11866,GM1659,2019JJ00,403
11867,GM1659,2020JJ00,407
11868,GM1659,2021JJ00,412
11869,GM1659,2022JJ00,414
11870,GM1659,2023JJ00,420
11871,GM1659,2024JJ00,420
11872,GM1659,2025JJ00,421
11873,GM1982,1995JJ00,
11874,GM1982,1996JJ00,
11875,GM1982,1997JJ00,
11876,GM1982,1998JJ00,
11877,GM1982,1999JJ00,
11878,GM1982,2000JJ00,
11879,GM1982,2001JJ00,
11880,GM1982,2002JJ00,
11881,GM1982,2003JJ00,
11882,GM1982,2004JJ00,
11883,GM1982,2005JJ00,
11884,GM1982,2006JJ00,
11885,GM1982,2007JJ00,
11886,GM1982,2008JJ00,
11887,GM1982,2009JJ00,
11888,GM1982,2010JJ00,
11889,GM1982,2011JJ00,
11890,GM1982,2012JJ00,
11891,GM1982,2013JJ00,
11892,GM1982,2014JJ00,
11893,GM1982,2015JJ00,
11894,GM1982,2016JJ00,
11895,GM1982,2017JJ00,
11896,GM1982,2018JJ00,
11897,GM1982,2019JJ00,
11898,GM1982,2020JJ00,
11899,GM1982,2021JJ00,
11900,GM1982,2022JJ00,266
11901,GM1982,2023JJ00,268
11902,GM1982,2024JJ00,269
11903,GM1982,2025JJ00,272
11904,GM1685,1995JJ00,200
11905,GM1685,1996JJ00,201
11906,GM1685,1997JJ00,201
11907,GM1685,1998JJ00,202
11908,GM1685,1999JJ00,203
11909,GM1685,2000JJ00,203
11910,GM1685,2001JJ00,204
11911,GM1685,2002JJ00,206
11912,GM1685,2003JJ00,209
11913,GM1685,2004JJ00,210
11914,GM1685,2005JJ00,211
11915,GM1685,2006JJ00,210
11916,GM1685,2007JJ00,209
11917,GM1685,2008JJ00,210
11918,GM1685,2009JJ00,210
11919,GM1685,2010JJ00,212
11920,GM1685,2011JJ00,212
11921,GM1685,2012JJ00,214
11922,GM1685,2013JJ00,216
11923,GM1685,2014JJ00,217
11924,GM1685,2015JJ00,217
11925,GM1685,2016JJ00,217
11926,GM1685,2017JJ00,218
11927,GM1685,2018JJ00,218
11928,GM1685,2019JJ00,221
11929,GM1685,2020JJ00,224
11930,GM1685,2021JJ00,225
11931,GM1685,2022JJ00,
11932,GM1685,2023JJ00,
11933,GM1685,2024JJ00,
11934,GM1685,2025JJ00,
11935,GM0882,1995JJ00,1668
11936,GM0882,1996JJ00,1686
11937,GM0882,1997JJ00,1684
11938,GM0882,1998JJ00,1687
11939,GM0882,1999JJ00,1678
11940,GM0882,2000JJ00,1664
11941,GM0882,2001JJ00,1654
11942,GM0882,2002JJ00,1637
11943,GM0882,2003JJ00,1628
11944,GM0882,2004JJ00,1617
11945,GM0882,2005JJ00,1605
11946,GM0882,2006JJ00,1593
11947,GM0882,2007JJ00,1580
11948,GM0882,2008JJ00,1575
11949,GM0882,2009JJ00,1574
11950,GM0882,2010JJ00,1563
11951,GM0882,2011JJ00,1553
11952,GM0882,2012JJ00,1549
11953,GM0882,2013JJ00,1542
11954,GM0882,2014JJ00,1528
11955,GM0882,2015JJ00,1524
11956,GM0882,2016JJ00,1524
11957,GM0882,2017JJ00,1524
11958,GM0882,2018JJ00,1530
11959,GM0882,2019JJ00,1529
11960,GM0882,2020JJ00,1523
11961,GM0882,2021JJ00,1516
11962,GM0882,2022JJ00,1506
11963,GM0882,2023JJ00,1512
11964,GM0882,2024JJ00,1510
11965,GM0882,2025JJ00,1499
11966,GM0415,1995JJ00,437
11967,GM0415,1996JJ00,439
11968,GM0415,1997JJ00,462
11969,GM0415,1998JJ00,460
11970,GM0415,1999JJ00,459
11971,GM0415,2000JJ00,456
11972,GM0415,2001JJ00,455
11973,GM0415,2002JJ00,457
11974,GM0415,2003JJ00,459
11975,GM0415,2004JJ00,458
11976,GM0415,2005JJ00,456
11977,GM0415,2006JJ00,456
11978,GM0415,2007JJ00,455
11979,GM0415,2008JJ00,451
11980,GM0415,2009JJ00,450
11981,GM0415,2010JJ00,454
11982,GM0415,2011JJ00,454
11983,GM0415,2012JJ00,458
11984,GM0415,2013JJ00,464
11985,GM0415,2014JJ00,463
11986,GM0415,2015JJ00,480
11987,GM0415,2016JJ00,487
11988,GM0415,2017JJ00,501
11989,GM0415,2018JJ00,508
11990,GM0415,2019JJ00,510
11991,GM0415,2020JJ00,510
11992,GM0415,2021JJ00,513
11993,GM0415,2022JJ00,515
11994,GM0415,2023JJ00,522
11995,GM0415,2024JJ00,520
11996,GM0415,2025JJ00,523
11997,GM0325,1995JJ00,118
11998,GM0325,1996JJ00,
11999,GM0325,1997JJ00,
12000,GM0325,1998JJ00,
12001,GM0325,1999JJ00,
12002,GM0325,2000JJ00,
12003,GM0325,2001JJ00,
12004,GM0325,2002JJ00,
12005,GM0325,2003JJ00,
12006,GM0325,2004JJ00,
12007,GM0325,2005JJ00,
12008,GM0325,2006JJ00,
12009,GM0325,2007JJ00,
12010,GM0325,2008JJ00,
12011,GM0325,2009JJ00,
12012,GM0325,2010JJ00,
12013,GM0325,2011JJ00,
12014,GM0325,2012JJ00,
12015,GM0325,2013JJ00,
12016,GM0325,2014JJ00,
12017,GM0325,2015JJ00,
12018,GM0325,2016JJ00,
12019,GM0325,2017JJ00,
12020,GM0325,2018JJ00,
12021,GM0325,2019JJ00,
12022,GM0325,2020JJ00,
12023,GM0325,2021JJ00,
12024,GM0325,2022JJ00,
12025,GM0325,2023JJ00,
12026,GM0325,2024JJ00,
12027,GM0325,2025JJ00,
12028,GM0416,1995JJ00,871
12029,GM0416,1996JJ00,873
12030,GM0416,1997JJ00,882
12031,GM0416,1998JJ00,922
12032,GM0416,1999JJ00,938
12033,GM0416,2000JJ00,942
12034,GM0416,2001JJ00,962
12035,GM0416,2002JJ00,983
12036,GM0416,2003JJ00,1036
12037,GM0416,2004JJ00,1047
12038,GM0416,2005JJ00,1074
12039,GM0416,2006JJ00,1078
12040,GM0416,2007JJ00,1078
12041,GM0416,2008JJ00,1083
12042,GM0416,2009JJ00,1118
12043,GM0416,2010JJ00,1121
12044,GM0416,2011JJ00,1123
12045,GM0416,2012JJ00,1123
12046,GM0416,2013JJ00,1122
12047,GM0416,2014JJ00,1123
12048,GM0416,2015JJ00,1138
12049,GM0416,2016JJ00,1149
12050,GM0416,2017JJ00,1155
12051,GM0416,2018JJ00,1165
12052,GM0416,2019JJ00,1172
12053,GM0416,2020JJ00,1179
12054,GM0416,2021JJ00,1186
12055,GM0416,2022JJ00,
12056,GM0416,2023JJ00,
12057,GM0416,2024JJ00,
12058,GM0416,2025JJ00,
12059,GM1621,1995JJ00,
12060,GM1621,1996JJ00,
12061,GM1621,1997JJ00,
12062,GM1621,1998JJ00,
12063,GM1621,1999JJ00,
12064,GM1621,2000JJ00,
12065,GM1621,2001JJ00,
12066,GM1621,2002JJ00,
12067,GM1621,2003JJ00,
12068,GM1621,2004JJ00,
12069,GM1621,2005JJ00,
12070,GM1621,2006JJ00,
12071,GM1621,2007JJ00,880
12072,GM1621,2008JJ00,907
12073,GM1621,2009JJ00,940
12074,GM1621,2010JJ00,969
12075,GM1621,2011JJ00,997
12076,GM1621,2012JJ00,1018
12077,GM1621,2013JJ00,1041
12078,GM1621,2014JJ00,1053
12079,GM1621,2015JJ00,1071
12080,GM1621,2016JJ00,1090
12081,GM1621,2017JJ00,1109
12082,GM1621,2018JJ00,1145
12083,GM1621,2019JJ00,1153
12084,GM1621,2020JJ00,1168
12085,GM1621,2021JJ00,1186
12086,GM1621,2022JJ00,1203
12087,GM1621,2023JJ00,1216
12088,GM1621,2024JJ00,1231
12089,GM1621,2025JJ00,1240
12090,GM0417,1995JJ00,954
12091,GM0417,1996JJ00,956
12092,GM0417,1997JJ00,975
12093,GM0417,1998JJ00,956
12094,GM0417,1999JJ00,946
12095,GM0417,2000JJ00,949
12096,GM0417,2001JJ00,945
12097,GM0417,2002JJ00,972
12098,GM0417,2003JJ00,955
12099,GM0417,2004JJ00,949
12100,GM0417,2005JJ00,940
12101,GM0417,2006JJ00,901
12102,GM0417,2007JJ00,899
12103,GM0417,2008JJ00,897
12104,GM0417,2009JJ00,945
12105,GM0417,2010JJ00,923
12106,GM0417,2011JJ00,920
12107,GM0417,2012JJ00,915
12108,GM0417,2013JJ00,877
12109,GM0417,2014JJ00,875
12110,GM0417,2015JJ00,875
12111,GM0417,2016JJ00,883
12112,GM0417,2017JJ00,893
12113,GM0417,2018JJ00,898
12114,GM0417,2019JJ00,902
12115,GM0417,2020JJ00,909
12116,GM0417,2021JJ00,918
12117,GM0417,2022JJ00,929
12118,GM0417,2023JJ00,944
12119,GM0417,2024JJ00,922
12120,GM0417,2025JJ00,925
12121,GM0022,1995JJ00,286
12122,GM0022,1996JJ00,286
12123,GM0022,1997JJ00,291
12124,GM0022,1998JJ00,293
12125,GM0022,1999JJ00,294
12126,GM0022,2000JJ00,296
12127,GM0022,2001JJ00,299
12128,GM0022,2002JJ00,304
12129,GM0022,2003JJ00,304
12130,GM0022,2004JJ00,306
12131,GM0022,2005JJ00,307
12132,GM0022,2006JJ00,299
12133,GM0022,2007JJ00,303
12134,GM0022,2008JJ00,305
12135,GM0022,2009JJ00,307
12136,GM0022,2010JJ00,306
12137,GM0022,2011JJ00,305
12138,GM0022,2012JJ00,307
12139,GM0022,2013JJ00,310
12140,GM0022,2014JJ00,310
12141,GM0022,2015JJ00,308
12142,GM0022,2016JJ00,309
12143,GM0022,2017JJ00,311
12144,GM0022,2018JJ00,311
12145,GM0022,2019JJ00,
12146,GM0022,2020JJ00,
12147,GM0022,2021JJ00,
12148,GM0022,2022JJ00,
12149,GM0022,2023JJ00,
12150,GM0022,2024JJ00,
12151,GM0022,2025JJ00,
12152,GM0805,1995JJ00,101
12153,GM0805,1996JJ00,101
12154,GM0805,1997JJ00,
12155,GM0805,1998JJ00,
12156,GM0805,1999JJ00,
12157,GM0805,2000JJ00,
12158,GM0805,2001JJ00,
12159,GM0805,2002JJ00,
12160,GM0805,2003JJ00,
12161,GM0805,2004JJ00,
12162,GM0805,2005JJ00,
12163,GM0805,2006JJ00,
12164,GM0805,2007JJ00,
12165,GM0805,2008JJ00,
12166,GM0805,2009JJ00,
12167,GM0805,2010JJ00,
12168,GM0805,2011JJ00,
12169,GM0805,2012JJ00,
12170,GM0805,2013JJ00,
12171,GM0805,2014JJ00,
12172,GM0805,2015JJ00,
12173,GM0805,2016JJ00,
12174,GM0805,2017JJ00,
12175,GM0805,2018JJ00,
12176,GM0805,2019JJ00,
12177,GM0805,2020JJ00,
12178,GM0805,2021JJ00,
12179,GM0805,2022JJ00,
12180,GM0805,2023JJ00,
12181,GM0805,2024JJ00,
12182,GM0805,2025JJ00,
12183,GM0545,1995JJ00,611
12184,GM0545,1996JJ00,615
12185,GM0545,1997JJ00,615
12186,GM0545,1998JJ00,616
12187,GM0545,1999JJ00,616
12188,GM0545,2000JJ00,615
12189,GM0545,2001JJ00,620
12190,GM0545,2002JJ00,624
12191,GM0545,2003JJ00,624
12192,GM0545,2004JJ00,623
12193,GM0545,2005JJ00,620
12194,GM0545,2006JJ00,616
12195,GM0545,2007JJ00,612
12196,GM0545,2008JJ00,610
12197,GM0545,2009JJ00,614
12198,GM0545,2010JJ00,614
12199,GM0545,2011JJ00,612
12200,GM0545,2012JJ00,612
12201,GM0545,2013JJ00,613
12202,GM0545,2014JJ00,609
12203,GM0545,2015JJ00,609
12204,GM0545,2016JJ00,613
12205,GM0545,2017JJ00,619
12206,GM0545,2018JJ00,623
12207,GM0545,2019JJ00,
12208,GM0545,2020JJ00,
12209,GM0545,2021JJ00,
12210,GM0545,2022JJ00,
12211,GM0545,2023JJ00,
12212,GM0545,2024JJ00,
12213,GM0545,2025JJ00,
12214,GM0326,1995JJ00,233
12215,GM0326,1996JJ00,234
12216,GM0326,1997JJ00,239
12217,GM0326,1998JJ00,241
12218,GM0326,1999JJ00,242
12219,GM0326,2000JJ00,244
12220,GM0326,2001JJ00,246
12221,GM0326,2002JJ00,247
12222,GM0326,2003JJ00,249
12223,GM0326,2004JJ00,251
12224,GM0326,2005JJ00,257
12225,GM0326,2006JJ00,
12226,GM0326,2007JJ00,
12227,GM0326,2008JJ00,
12228,GM0326,2009JJ00,
12229,GM0326,2010JJ00,
12230,GM0326,2011JJ00,
12231,GM0326,2012JJ00,
12232,GM0326,2013JJ00,
12233,GM0326,2014JJ00,
12234,GM0326,2015JJ00,
12235,GM0326,2016JJ00,
12236,GM0326,2017JJ00,
12237,GM0326,2018JJ00,
12238,GM0326,2019JJ00,
12239,GM0326,2020JJ00,
12240,GM0326,2021JJ00,
12241,GM0326,2022JJ00,
12242,GM0326,2023JJ00,
12243,GM0326,2024JJ00,
12244,GM0326,2025JJ00,
12245,GM0080,1995JJ00,1089
12246,GM0080,1996JJ00,1092
12247,GM0080,1997JJ00,1096
12248,GM0080,1998JJ00,1096
12249,GM0080,1999JJ00,1099
12250,GM0080,2000JJ00,1108
12251,GM0080,2001JJ00,1115
12252,GM0080,2002JJ00,1128
12253,GM0080,2003JJ00,1145
12254,GM0080,2004JJ00,1146
12255,GM0080,2005JJ00,1151
12256,GM0080,2006JJ00,1160
12257,GM0080,2007JJ00,1167
12258,GM0080,2008JJ00,1173
12259,GM0080,2009JJ00,1182
12260,GM0080,2010JJ00,1189
12261,GM0080,2011JJ00,1202
12262,GM0080,2012JJ00,1208
12263,GM0080,2013JJ00,1219
12264,GM0080,2014JJ00,695
12265,GM0080,2015JJ00,697
12266,GM0080,2016JJ00,699
12267,GM0080,2017JJ00,704
12268,GM0080,2018JJ00,514
12269,GM0080,2019JJ00,516
12270,GM0080,2020JJ00,521
12271,GM0080,2021JJ00,523
12272,GM0080,2022JJ00,528
12273,GM0080,2023JJ00,535
12274,GM0080,2024JJ00,542
12275,GM0080,2025JJ00,547
12276,GM0081,1995JJ00,237
12277,GM0081,1996JJ00,245
12278,GM0081,1997JJ00,245
12279,GM0081,1998JJ00,250
12280,GM0081,1999JJ00,254
12281,GM0081,2000JJ00,259
12282,GM0081,2001JJ00,261
12283,GM0081,2002JJ00,261
12284,GM0081,2003JJ00,261
12285,GM0081,2004JJ00,260
12286,GM0081,2005JJ00,258
12287,GM0081,2006JJ00,257
12288,GM0081,2007JJ00,255
12289,GM0081,2008JJ00,255
12290,GM0081,2009JJ00,254
12291,GM0081,2010JJ00,256
12292,GM0081,2011JJ00,254
12293,GM0081,2012JJ00,253
12294,GM0081,2013JJ00,252
12295,GM0081,2014JJ00,251
12296,GM0081,2015JJ00,250
12297,GM0081,2016JJ00,249
12298,GM0081,2017JJ00,247
12299,GM0081,2018JJ00,
12300,GM0081,2019JJ00,
12301,GM0081,2020JJ00,
12302,GM0081,2021JJ00,
12303,GM0081,2022JJ00,
12304,GM0081,2023JJ00,
12305,GM0081,2024JJ00,
12306,GM0081,2025JJ00,
12307,GM0546,1995JJ00,5224
12308,GM0546,1996JJ00,5260
12309,GM0546,1997JJ00,5282
12310,GM0546,1998JJ00,5279
12311,GM0546,1999JJ00,5297
12312,GM0546,2000JJ00,5288
12313,GM0546,2001JJ00,5280
12314,GM0546,2002JJ00,5287
12315,GM0546,2003JJ00,5351
12316,GM0546,2004JJ00,5397
12317,GM0546,2005JJ00,5391
12318,GM0546,2006JJ00,5379
12319,GM0546,2007JJ00,5352
12320,GM0546,2008JJ00,5324
12321,GM0546,2009JJ00,5343
12322,GM0546,2010JJ00,5358
12323,GM0546,2011JJ00,5371
12324,GM0546,2012JJ00,5409
12325,GM0546,2013JJ00,5462
12326,GM0546,2014JJ00,5524
12327,GM0546,2015JJ00,5542
12328,GM0546,2016JJ00,5580
12329,GM0546,2017JJ00,5630
12330,GM0546,2018JJ00,5674
12331,GM0546,2019JJ00,5701
12332,GM0546,2020JJ00,5710
12333,GM0546,2021JJ00,5664
12334,GM0546,2022JJ00,5724
12335,GM0546,2023JJ00,5816
12336,GM0546,2024JJ00,5954
12337,GM0546,2025JJ00,5978
12338,GM0547,1995JJ00,2025
12339,GM0547,1996JJ00,2007
12340,GM0547,1997JJ00,2008
12341,GM0547,1998JJ00,2048
12342,GM0547,1999JJ00,2110
12343,GM0547,2000JJ00,2160
12344,GM0547,2001JJ00,2237
12345,GM0547,2002JJ00,2283
12346,GM0547,2003JJ00,2277
12347,GM0547,2004JJ00,2258
12348,GM0547,2005JJ00,2230
12349,GM0547,2006JJ00,2218
12350,GM0547,2007JJ00,2226
12351,GM0547,2008JJ00,2251
12352,GM0547,2009JJ00,2267
12353,GM0547,2010JJ00,2264
12354,GM0547,2011JJ00,2304
12355,GM0547,2012JJ00,2313
12356,GM0547,2013JJ00,2315
12357,GM0547,2014JJ00,2321
12358,GM0547,2015JJ00,2325
12359,GM0547,2016JJ00,2335
12360,GM0547,2017JJ00,2349
12361,GM0547,2018JJ00,2350
12362,GM0547,2019JJ00,2342
12363,GM0547,2020JJ00,2337
12364,GM0547,2021JJ00,2365
12365,GM0547,2022JJ00,2389
12366,GM0547,2023JJ00,2406
12367,GM0547,2024JJ00,2413
12368,GM0547,2025JJ00,2414
12369,GM0548,1995JJ00,977
12370,GM0548,1996JJ00,981
12371,GM0548,1997JJ00,964
12372,GM0548,1998JJ00,968
12373,GM0548,1999JJ00,1013
12374,GM0548,2000JJ00,1045
12375,GM0548,2001JJ00,1104
12376,GM0548,2002JJ00,
12377,GM0548,2003JJ00,
12378,GM0548,2004JJ00,
12379,GM0548,2005JJ00,
12380,GM0548,2006JJ00,
12381,GM0548,2007JJ00,
12382,GM0548,2008JJ00,
12383,GM0548,2009JJ00,
12384,GM0548,2010JJ00,
12385,GM0548,2011JJ00,
12386,GM0548,2012JJ00,
12387,GM0548,2013JJ00,
12388,GM0548,2014JJ00,
12389,GM0548,2015JJ00,
12390,GM0548,2016JJ00,
12391,GM0548,2017JJ00,
12392,GM0548,2018JJ00,
12393,GM0548,2019JJ00,
12394,GM0548,2020JJ00,
12395,GM0548,2021JJ00,
12396,GM0548,2022JJ00,
12397,GM0548,2023JJ00,
12398,GM0548,2024JJ00,
12399,GM0548,2025JJ00,
12400,GM1916,1995JJ00,
12401,GM1916,1996JJ00,
12402,GM1916,1997JJ00,
12403,GM1916,1998JJ00,
12404,GM1916,1999JJ00,
12405,GM1916,2000JJ00,
12406,GM1916,2001JJ00,
12407,GM1916,2002JJ00,2191
12408,GM1916,2003JJ00,2248
12409,GM1916,2004JJ00,2251
12410,GM1916,2005JJ00,2249
12411,GM1916,2006JJ00,2229
12412,GM1916,2007JJ00,2221
12413,GM1916,2008JJ00,2222
12414,GM1916,2009JJ00,2219
12415,GM1916,2010JJ00,2202
12416,GM1916,2011JJ00,2204
12417,GM1916,2012JJ00,2214
12418,GM1916,2013JJ00,2222
12419,GM1916,2014JJ00,2245
12420,GM1916,2015JJ00,2264
12421,GM1916,2016JJ00,2275
12422,GM1916,2017JJ00,2286
12423,GM1916,2018JJ00,2302
12424,GM1916,2019JJ00,2317
12425,GM1916,2020JJ00,2351
12426,GM1916,2021JJ00,2348
12427,GM1916,2022JJ00,2351
12428,GM1916,2023JJ00,2384
12429,GM1916,2024JJ00,2399
12430,GM1916,2025JJ00,2402
12431,GM0995,1995JJ00,254
12432,GM0995,1996JJ00,253
12433,GM0995,1997JJ00,256
12434,GM0995,1998JJ00,258
12435,GM0995,1999JJ00,261
12436,GM0995,2000JJ00,268
12437,GM0995,2001JJ00,275
12438,GM0995,2002JJ00,282
12439,GM0995,2003JJ00,293
12440,GM0995,2004JJ00,297
12441,GM0995,2005JJ00,303
12442,GM0995,2006JJ00,307
12443,GM0995,2007JJ00,310
12444,GM0995,2008JJ00,314
12445,GM0995,2009JJ00,319
12446,GM0995,2010JJ00,322
12447,GM0995,2011JJ00,324
12448,GM0995,2012JJ00,325
12449,GM0995,2013JJ00,328
12450,GM0995,2014JJ00,329
12451,GM0995,2015JJ00,331
12452,GM0995,2016JJ00,333
12453,GM0995,2017JJ00,334
12454,GM0995,2018JJ00,336
12455,GM0995,2019JJ00,338
12456,GM0995,2020JJ00,341
12457,GM0995,2021JJ00,347
12458,GM0995,2022JJ00,355
12459,GM0995,2023JJ00,363
12460,GM0995,2024JJ00,367
12461,GM0995,2025JJ00,370
12462,GM0082,1995JJ00,155
12463,GM0082,1996JJ00,155
12464,GM0082,1997JJ00,156
12465,GM0082,1998JJ00,160
