Region,Year,0 to 10 km,>10 to 20 km,>20 to 50km
GM0491,2023,-1.0,-1.0,-1.0
Bergeijk,2006,-1.0,-1.0,-1.0
Bergeijk,2007,-1.0,-1.0,-1.0
Bergeijk,2008,-1.0,-1.0,-1.0
Bergeijk,2009,-1.0,-1.0,-1.0
Bergeijk,2010,-1.0,-1.0,-1.0
Bergeijk,2011,-1.0,-1.0,-1.0
Bergeijk,2012,-1.0,-1.0,-1.0
Bergeijk,2013,0.031771674744211095,0.21459343026386649,0.7536348949919225
Bergeijk,2014,-1.0,-1.0,-1.0
Bergeijk,2015,-1.0,-1.0,-1.0
Bergeijk,2016,-1.0,-1.0,-1.0
Bergeijk,2017,0.028782112274024736,0.20980019029495717,0.7614176974310181
Bergeijk,2018,0.027518656716417914,0.2175839552238806,0.7548973880597015
Bergeijk,2019,0.028022232515053265,0.21676702176933763,0.7552107457156091
Bergeijk,2020,0.028216704288939052,0.20496613995485327,0.7668171557562077
Bergeijk,2021,-1.0,-1.0,-1.0
Bergeijk,2022,-1.0,-1.0,-1.0
Bergeijk,2023,-1.0,-1.0,-1.0
Bergen (L.),2006,-1.0,-1.0,-1.0
Bergen (L.),2007,-1.0,-1.0,-1.0
Bergen (L.),2008,-1.0,-1.0,-1.0
Bergen (L.),2009,-1.0,-1.0,-1.0
Bergen (L.),2010,-1.0,-1.0,-1.0
Bergen (L.),2011,-1.0,-1.0,-1.0
Bergen (L.),2012,-1.0,-1.0,-1.0
Bergen (L.),2013,0.013342011064106735,0.08590953465668727,0.900748454279206
Bergen (L.),2014,-1.0,-1.0,-1.0
Bergen (L.),2015,-1.0,-1.0,-1.0
Bergen (L.),2016,-1.0,-1.0,-1.0
Bergen (L.),2017,0.010932105868814728,0.08860759493670886,0.9004602991944763
Bergen (L.),2018,0.013566475731082304,0.09798010250226108,0.8884534217666566
Bergen (L.),2019,0.013153961136023917,0.10044843049327355,0.8863976083707026
Bergen (L.),2020,0.013199426111908177,0.10272596843615495,0.884074605451937
Bergen (L.),2021,-1.0,-1.0,-1.0
Bergen (L.),2022,-1.0,-1.0,-1.0
Bergen (L.),2023,-1.0,-1.0,-1.0
Bergen (NH.),2006,-1.0,-1.0,-1.0
Bergen (NH.),2007,-1.0,-1.0,-1.0
Bergen (NH.),2008,-1.0,-1.0,-1.0
Bergen (NH.),2009,-1.0,-1.0,-1.0
Bergen (NH.),2010,-1.0,-1.0,-1.0
Bergen (NH.),2011,-1.0,-1.0,-1.0
Bergen (NH.),2012,-1.0,-1.0,-1.0
Bergen (NH.),2013,0.03712647147600362,0.056595230908542106,0.9062782976154542
Bergen (NH.),2014,-1.0,-1.0,-1.0
Bergen (NH.),2015,-1.0,-1.0,-1.0
Bergen (NH.),2016,-1.0,-1.0,-1.0
Bergen (NH.),2017,0.034209085933223866,0.05815544608648057,0.9076354679802956
Bergen (NH.),2018,0.03505126073704628,0.05694098088113051,0.9080077583818232
Bergen (NH.),2019,0.03261160117615611,0.05586741512964447,0.9115209836941993
Bergen (NH.),2020,0.03347718059369688,0.052700405387733754,0.9138224140185695
Bergen (NH.),2021,-1.0,-1.0,-1.0
Bergen (NH.),2022,-1.0,-1.0,-1.0
Bergen (NH.),2023,-1.0,-1.0,-1.0
Bergen op Zoom,2006,-1.0,-1.0,-1.0
Bergen op Zoom,2007,-1.0,-1.0,-1.0
Bergen op Zoom,2008,-1.0,-1.0,-1.0
Bergen op Zoom,2009,-1.0,-1.0,-1.0
Bergen op Zoom,2010,-1.0,-1.0,-1.0
Bergen op Zoom,2011,-1.0,-1.0,-1.0
Bergen op Zoom,2012,-1.0,-1.0,-1.0
Bergen op Zoom,2013,0.07454361054766734,0.13387423935091278,0.7915821501014199
Bergen op Zoom,2014,-1.0,-1.0,-1.0
Bergen op Zoom,2015,-1.0,-1.0,-1.0
Bergen op Zoom,2016,-1.0,-1.0,-1.0
Bergen op Zoom,2017,0.0724373576309795,0.12574031890660592,0.8018223234624146
Bergen op Zoom,2018,0.07337807606263981,0.12483221476510066,0.8017897091722594
Bergen op Zoom,2019,0.07282184655396619,0.12180320762895536,0.8053749458170785
Bergen op Zoom,2020,0.07666098807495741,0.12606473594548553,0.7972742759795571
Bergen op Zoom,2021,-1.0,-1.0,-1.0
Bergen op Zoom,2022,-1.0,-1.0,-1.0
Bergen op Zoom,2023,-1.0,-1.0,-1.0
GM0492,2006,-1.0,-1.0,-1.0
GM0492,2007,-1.0,-1.0,-1.0
GM0492,2008,-1.0,-1.0,-1.0
GM0492,2009,-1.0,-1.0,-1.0
GM0492,2010,-1.0,-1.0,-1.0
GM0492,2011,-1.0,-1.0,-1.0
GM0492,2012,-1.0,-1.0,-1.0
GM0492,2013,-1.0,-1.0,-1.0
GM0492,2014,-1.0,-1.0,-1.0
GM0492,2015,-1.0,-1.0,-1.0
GM0492,2016,-1.0,-1.0,-1.0
GM0492,2017,-1.0,-1.0,-1.0
GM0492,2018,-1.0,-1.0,-1.0
GM0492,2019,-1.0,-1.0,-1.0
GM0492,2020,-1.0,-1.0,-1.0
GM0492,2021,-1.0,-1.0,-1.0
GM0492,2022,-1.0,-1.0,-1.0
GM0492,2023,-1.0,-1.0,-1.0
GM0493,2006,-1.0,-1.0,-1.0
GM0493,2007,-1.0,-1.0,-1.0
GM0493,2008,-1.0,-1.0,-1.0
GM0493,2009,-1.0,-1.0,-1.0
GM0493,2010,-1.0,-1.0,-1.0
GM0493,2011,-1.0,-1.0,-1.0
GM0493,2012,-1.0,-1.0,-1.0
GM0493,2013,-1.0,-1.0,-1.0
GM0493,2014,-1.0,-1.0,-1.0
GM0493,2015,-1.0,-1.0,-1.0
GM0493,2016,-1.0,-1.0,-1.0
GM0493,2017,-1.0,-1.0,-1.0
GM0493,2018,-1.0,-1.0,-1.0
GM0493,2019,-1.0,-1.0,-1.0
GM0493,2020,-1.0,-1.0,-1.0
GM0493,2021,-1.0,-1.0,-1.0
GM0493,2022,-1.0,-1.0,-1.0
GM0493,2023,-1.0,-1.0,-1.0
Berkelland,2006,-1.0,-1.0,-1.0
Berkelland,2007,-1.0,-1.0,-1.0
Berkelland,2008,-1.0,-1.0,-1.0
Berkelland,2009,-1.0,-1.0,-1.0
Berkelland,2010,-1.0,-1.0,-1.0
Berkelland,2011,-1.0,-1.0,-1.0
Berkelland,2012,-1.0,-1.0,-1.0
Berkelland,2013,0.022006713912719134,0.07870197687430064,0.8992913092129802
Berkelland,2014,-1.0,-1.0,-1.0
Berkelland,2015,-1.0,-1.0,-1.0
Berkelland,2016,-1.0,-1.0,-1.0
Berkelland,2017,0.01930758988015979,0.07456724367509987,0.9061251664447404
Berkelland,2018,0.01947419668938656,0.07659850697825381,0.9039272963323596
Berkelland,2019,0.018582677165354333,0.0768503937007874,0.9045669291338583
Berkelland,2020,0.020743034055727555,0.07678018575851393,0.9024767801857585
Berkelland,2021,-1.0,-1.0,-1.0
Berkelland,2022,-1.0,-1.0,-1.0
Berkelland,2023,-1.0,-1.0,-1.0
Bernheze,2006,-1.0,-1.0,-1.0
Bernheze,2007,-1.0,-1.0,-1.0
Bernheze,2008,-1.0,-1.0,-1.0
Bernheze,2009,-1.0,-1.0,-1.0
Bernheze,2010,-1.0,-1.0,-1.0
Bernheze,2011,-1.0,-1.0,-1.0
Bernheze,2012,-1.0,-1.0,-1.0
Bernheze,2013,0.03469696969696969,0.1293939393939394,0.8359090909090909
Bernheze,2014,-1.0,-1.0,-1.0
Bernheze,2015,-1.0,-1.0,-1.0
Bernheze,2016,-1.0,-1.0,-1.0
Bernheze,2017,0.03902838427947599,0.1251364628820961,0.835835152838428
Bernheze,2018,0.03584373741441804,0.12431198818633374,0.8398442743992482
Bernheze,2019,0.036349269063611224,0.12432503621756882,0.8393256947188199
Bernheze,2020,0.03529863153855992,0.11625527561069192,0.8484460928507481
Bernheze,2021,-1.0,-1.0,-1.0
Bernheze,2022,-1.0,-1.0,-1.0
Bernheze,2023,-1.0,-1.0,-1.0
GM0568,2006,-1.0,-1.0,-1.0
GM0568,2007,-1.0,-1.0,-1.0
GM0568,2008,-1.0,-1.0,-1.0
GM0568,2009,-1.0,-1.0,-1.0
GM0568,2010,-1.0,-1.0,-1.0
GM0568,2011,-1.0,-1.0,-1.0
GM0568,2012,-1.0,-1.0,-1.0
GM0568,2013,0.02690780767534186,0.09013380385237464,0.8829583884722835
GM0568,2014,-1.0,-1.0,-1.0
GM0568,2015,-1.0,-1.0,-1.0
GM0568,2016,-1.0,-1.0,-1.0
GM0568,2017,-1.0,-1.0,-1.0
GM0568,2018,-1.0,-1.0,-1.0
GM0568,2019,-1.0,-1.0,-1.0
GM0568,2020,-1.0,-1.0,-1.0
GM0568,2021,-1.0,-1.0,-1.0
GM0568,2022,-1.0,-1.0,-1.0
GM0568,2023,-1.0,-1.0,-1.0
Best,2006,-1.0,-1.0,-1.0
Best,2007,-1.0,-1.0,-1.0
Best,2008,-1.0,-1.0,-1.0
Best,2009,-1.0,-1.0,-1.0
Best,2010,-1.0,-1.0,-1.0
Best,2011,-1.0,-1.0,-1.0
Best,2012,-1.0,-1.0,-1.0
Best,2013,0.0904495396280917,0.21700667990612021,0.692543780465788
Best,2014,-1.0,-1.0,-1.0
Best,2015,-1.0,-1.0,-1.0
Best,2016,-1.0,-1.0,-1.0
Best,2017,0.07675087943716022,0.2248161176846818,0.698433002878158
Best,2018,0.08668242710795902,0.21544523246650904,0.6978723404255319
Best,2019,0.08459869848156183,0.21087697551905796,0.7045243259993802
Best,2020,0.07553143374038897,0.21347806422433288,0.7109905020352782
Best,2021,-1.0,-1.0,-1.0
Best,2022,-1.0,-1.0,-1.0
Best,2023,-1.0,-1.0,-1.0
Beuningen,2006,-1.0,-1.0,-1.0
Beuningen,2007,-1.0,-1.0,-1.0
Beuningen,2008,-1.0,-1.0,-1.0
Beuningen,2009,-1.0,-1.0,-1.0
Beuningen,2010,-1.0,-1.0,-1.0
Beuningen,2011,-1.0,-1.0,-1.0
Beuningen,2012,-1.0,-1.0,-1.0
Beuningen,2013,0.08404558404558404,0.09625559625559625,0.8196988196988197
Beuningen,2014,-1.0,-1.0,-1.0
Beuningen,2015,-1.0,-1.0,-1.0
Beuningen,2016,-1.0,-1.0,-1.0
Beuningen,2017,0.07924170616113743,0.07962085308056872,0.8411374407582938
Beuningen,2018,0.08278580814717476,0.07884362680683311,0.8383705650459921
Beuningen,2019,0.08510638297872339,0.07923697725605282,0.8356566397652238
Beuningen,2020,0.0832725947521866,0.08454810495626823,0.8321793002915452
Beuningen,2021,-1.0,-1.0,-1.0
Beuningen,2022,-1.0,-1.0,-1.0
Beuningen,2023,-1.0,-1.0,-1.0
Beverwijk,2006,-1.0,-1.0,-1.0
Beverwijk,2007,-1.0,-1.0,-1.0
Beverwijk,2008,-1.0,-1.0,-1.0
Beverwijk,2009,-1.0,-1.0,-1.0
Beverwijk,2010,-1.0,-1.0,-1.0
Beverwijk,2011,-1.0,-1.0,-1.0
Beverwijk,2012,-1.0,-1.0,-1.0
Beverwijk,2013,0.035479783435088126,0.10793687363207004,0.8565833429328419
Beverwijk,2014,-1.0,-1.0,-1.0
Beverwijk,2015,-1.0,-1.0,-1.0
Beverwijk,2016,-1.0,-1.0,-1.0
Beverwijk,2017,0.03677101200686106,0.1320754716981132,0.8311535162950258
Beverwijk,2018,0.03509878100042035,0.1253678015973098,0.8395334174022699
Beverwijk,2019,0.03526321107406285,0.12326967768010509,0.8414671112458321
Beverwijk,2020,0.03364485981308411,0.10949335956714215,0.8568617806197737
Beverwijk,2021,-1.0,-1.0,-1.0
Beverwijk,2022,-1.0,-1.0,-1.0
Beverwijk,2023,-1.0,-1.0,-1.0
GM0063,2006,-1.0,-1.0,-1.0
GM0063,2007,-1.0,-1.0,-1.0
GM0063,2008,-1.0,-1.0,-1.0
GM0063,2009,-1.0,-1.0,-1.0
GM0063,2010,-1.0,-1.0,-1.0
GM0063,2011,-1.0,-1.0,-1.0
GM0063,2012,-1.0,-1.0,-1.0
GM0063,2013,0.031556039173014146,0.309031556039173,0.6594124047878128
GM0063,2014,-1.0,-1.0,-1.0
GM0063,2015,-1.0,-1.0,-1.0
GM0063,2016,-1.0,-1.0,-1.0
GM0063,2017,0.03339882121807466,0.28585461689587427,0.6807465618860511
GM0063,2018,-1.0,-1.0,-1.0
GM0063,2019,-1.0,-1.0,-1.0
GM0063,2020,-1.0,-1.0,-1.0
GM0063,2021,-1.0,-1.0,-1.0
GM0063,2022,-1.0,-1.0,-1.0
GM0063,2023,-1.0,-1.0,-1.0
De Bilt,2006,-1.0,-1.0,-1.0
De Bilt,2007,-1.0,-1.0,-1.0
De Bilt,2008,-1.0,-1.0,-1.0
De Bilt,2009,-1.0,-1.0,-1.0
De Bilt,2010,-1.0,-1.0,-1.0
De Bilt,2011,-1.0,-1.0,-1.0
De Bilt,2012,-1.0,-1.0,-1.0
De Bilt,2013,0.08515631548068057,0.1746710250607661,0.7401726594585534
De Bilt,2014,-1.0,-1.0,-1.0
De Bilt,2015,-1.0,-1.0,-1.0
De Bilt,2016,-1.0,-1.0,-1.0
De Bilt,2017,0.08980165547399657,0.1626581290020303,0.7475402155239732
De Bilt,2018,0.09121825876662636,0.16286275695284158,0.745918984280532
De Bilt,2019,0.0923785839672323,0.16259508484493856,0.7450263311878291
De Bilt,2020,0.09044759044759046,0.16166166166166168,0.7478907478907479
De Bilt,2021,-1.0,-1.0,-1.0
De Bilt,2022,-1.0,-1.0,-1.0
De Bilt,2023,-1.0,-1.0,-1.0
GM0585,2006,-1.0,-1.0,-1.0
GM0585,2007,-1.0,-1.0,-1.0
GM0585,2008,-1.0,-1.0,-1.0
GM0585,2009,-1.0,-1.0,-1.0
GM0585,2010,-1.0,-1.0,-1.0
GM0585,2011,-1.0,-1.0,-1.0
GM0585,2012,-1.0,-1.0,-1.0
GM0585,2013,0.021076233183856503,0.18688340807174886,0.7920403587443946
GM0585,2014,-1.0,-1.0,-1.0
GM0585,2015,-1.0,-1.0,-1.0
GM0585,2016,-1.0,-1.0,-1.0
GM0585,2017,0.018994528749870957,0.18127387219985547,0.7997315990502736
GM0585,2018,0.01890820372064654,0.17759479516112636,0.8034970011182271
GM0585,2019,-1.0,-1.0,-1.0
GM0585,2020,-1.0,-1.0,-1.0
GM0585,2021,-1.0,-1.0,-1.0
GM0585,2022,-1.0,-1.0,-1.0
GM0585,2023,-1.0,-1.0,-1.0
Bladel,2006,-1.0,-1.0,-1.0
Bladel,2007,-1.0,-1.0,-1.0
Bladel,2008,-1.0,-1.0,-1.0
Bladel,2009,-1.0,-1.0,-1.0
Bladel,2010,-1.0,-1.0,-1.0
Bladel,2011,-1.0,-1.0,-1.0
Bladel,2012,-1.0,-1.0,-1.0
Bladel,2013,0.02120294244915621,0.14409346603202075,0.8347035915188231
Bladel,2014,-1.0,-1.0,-1.0
Bladel,2015,-1.0,-1.0,-1.0
Bladel,2016,-1.0,-1.0,-1.0
Bladel,2017,0.019911928010721804,0.14321271300019145,0.8368753589890867
Bladel,2018,0.02108830728676332,0.1423460741856524,0.8365656185275843
Bladel,2019,0.02035905978160281,0.13918193596150286,0.8404590042568942
Bladel,2020,0.02,0.12090090090090089,0.8590990990990991
Bladel,2021,-1.0,-1.0,-1.0
Bladel,2022,-1.0,-1.0,-1.0
Bladel,2023,-1.0,-1.0,-1.0
Blaricum,2006,-1.0,-1.0,-1.0
Blaricum,2007,-1.0,-1.0,-1.0
Blaricum,2008,-1.0,-1.0,-1.0
Blaricum,2009,-1.0,-1.0,-1.0
Blaricum,2010,-1.0,-1.0,-1.0
Blaricum,2011,-1.0,-1.0,-1.0
Blaricum,2012,-1.0,-1.0,-1.0
Blaricum,2013,0.034129692832764506,0.07380546075085324,0.8920648464163823
Blaricum,2014,-1.0,-1.0,-1.0
Blaricum,2015,-1.0,-1.0,-1.0
Blaricum,2016,-1.0,-1.0,-1.0
Blaricum,2017,0.030867652938824472,0.07540983606557376,0.8937225109956017
Blaricum,2018,0.029710650841672483,0.07384997284927469,0.8964393763090528
Blaricum,2019,0.02970149253731343,0.07529850746268657,0.895
Blaricum,2020,0.028180237612286295,0.07273254129237904,0.8990872210953347
Blaricum,2021,-1.0,-1.0,-1.0
Blaricum,2022,-1.0,-1.0,-1.0
Blaricum,2023,-1.0,-1.0,-1.0
GM0495,2006,-1.0,-1.0,-1.0
GM0495,2007,-1.0,-1.0,-1.0
GM0495,2008,-1.0,-1.0,-1.0
GM0495,2009,-1.0,-1.0,-1.0
GM0495,2010,-1.0,-1.0,-1.0
GM0495,2011,-1.0,-1.0,-1.0
GM0495,2012,-1.0,-1.0,-1.0
GM0495,2013,-1.0,-1.0,-1.0
GM0495,2014,-1.0,-1.0,-1.0
GM0495,2015,-1.0,-1.0,-1.0
GM0495,2016,-1.0,-1.0,-1.0
GM0495,2017,-1.0,-1.0,-1.0
GM0495,2018,-1.0,-1.0,-1.0
GM0495,2019,-1.0,-1.0,-1.0
GM0495,2020,-1.0,-1.0,-1.0
GM0495,2021,-1.0,-1.0,-1.0
GM0495,2022,-1.0,-1.0,-1.0
GM0495,2023,-1.0,-1.0,-1.0
Bloemendaal,2006,-1.0,-1.0,-1.0
Bloemendaal,2007,-1.0,-1.0,-1.0
Bloemendaal,2008,-1.0,-1.0,-1.0
Bloemendaal,2009,-1.0,-1.0,-1.0
Bloemendaal,2010,-1.0,-1.0,-1.0
Bloemendaal,2011,-1.0,-1.0,-1.0
Bloemendaal,2012,-1.0,-1.0,-1.0
Bloemendaal,2013,0.051976509772986235,0.1657463406082917,0.782277149618722
Bloemendaal,2014,-1.0,-1.0,-1.0
Bloemendaal,2015,-1.0,-1.0,-1.0
Bloemendaal,2016,-1.0,-1.0,-1.0
Bloemendaal,2017,0.052055242297948855,0.1701397401323854,0.7778050175696658
Bloemendaal,2018,0.049426301853486315,0.17331300649923773,0.7772606916472758
Bloemendaal,2019,0.053158466552848053,0.17134875058202703,0.7754927828651249
Bloemendaal,2020,0.049768254691892715,0.17232733074994303,0.7779044145581643
Bloemendaal,2021,-1.0,-1.0,-1.0
Bloemendaal,2022,-1.0,-1.0,-1.0
Bloemendaal,2023,-1.0,-1.0,-1.0
GM0055,2006,-1.0,-1.0,-1.0
GM0055,2007,-1.0,-1.0,-1.0
GM0055,2008,-1.0,-1.0,-1.0
GM0055,2009,-1.0,-1.0,-1.0
GM0055,2010,-1.0,-1.0,-1.0
GM0055,2011,-1.0,-1.0,-1.0
GM0055,2012,-1.0,-1.0,-1.0
GM0055,2013,0.03531438415159345,0.3367786391042205,0.627906976744186
GM0055,2014,-1.0,-1.0,-1.0
GM0055,2015,-1.0,-1.0,-1.0
GM0055,2016,-1.0,-1.0,-1.0
GM0055,2017,-1.0,-1.0,-1.0
GM0055,2018,-1.0,-1.0,-1.0
GM0055,2019,-1.0,-1.0,-1.0
GM0055,2020,-1.0,-1.0,-1.0
GM0055,2021,-1.0,-1.0,-1.0
GM0055,2022,-1.0,-1.0,-1.0
GM0055,2023,-1.0,-1.0,-1.0
GM0497,2006,-1.0,-1.0,-1.0
GM0497,2007,-1.0,-1.0,-1.0
GM0497,2008,-1.0,-1.0,-1.0
GM0497,2009,-1.0,-1.0,-1.0
GM0497,2010,-1.0,-1.0,-1.0
GM0497,2011,-1.0,-1.0,-1.0
GM0497,2012,-1.0,-1.0,-1.0
GM0497,2013,-1.0,-1.0,-1.0
GM0497,2014,-1.0,-1.0,-1.0
GM0497,2015,-1.0,-1.0,-1.0
GM0497,2016,-1.0,-1.0,-1.0
GM0497,2017,-1.0,-1.0,-1.0
GM0497,2018,-1.0,-1.0,-1.0
GM0497,2019,-1.0,-1.0,-1.0
GM0497,2020,-1.0,-1.0,-1.0
GM0497,2021,-1.0,-1.0,-1.0
GM0497,2022,-1.0,-1.0,-1.0
GM0497,2023,-1.0,-1.0,-1.0
Bodegraven-Reeuwijk,2006,-1.0,-1.0,-1.0
Bodegraven-Reeuwijk,2007,-1.0,-1.0,-1.0
Bodegraven-Reeuwijk,2008,-1.0,-1.0,-1.0
Bodegraven-Reeuwijk,2009,-1.0,-1.0,-1.0
Bodegraven-Reeuwijk,2010,-1.0,-1.0,-1.0
Bodegraven-Reeuwijk,2011,-1.0,-1.0,-1.0
Bodegraven-Reeuwijk,2012,-1.0,-1.0,-1.0
Bodegraven-Reeuwijk,2013,0.015740962413215227,0.042494613358870004,0.9417644242279148
Bodegraven-Reeuwijk,2014,-1.0,-1.0,-1.0
Bodegraven-Reeuwijk,2015,-1.0,-1.0,-1.0
Bodegraven-Reeuwijk,2016,-1.0,-1.0,-1.0
Bodegraven-Reeuwijk,2017,0.017315539869857725,0.04207565898312562,0.9406088011470166
Bodegraven-Reeuwijk,2018,0.015821762996448174,0.044828328489936495,0.9393499085136153
Bodegraven-Reeuwijk,2019,0.015206749296948235,0.04343297573169462,0.9413602749713572
Bodegraven-Reeuwijk,2020,0.014274144563676858,0.04272119862320308,0.9430046568131201
Bodegraven-Reeuwijk,2021,-1.0,-1.0,-1.0
Bodegraven-Reeuwijk,2022,-1.0,-1.0,-1.0
Bodegraven-Reeuwijk,2023,-1.0,-1.0,-1.0
Boekel,2006,-1.0,-1.0,-1.0
Boekel,2007,-1.0,-1.0,-1.0
Boekel,2008,-1.0,-1.0,-1.0
Boekel,2009,-1.0,-1.0,-1.0
Boekel,2010,-1.0,-1.0,-1.0
Boekel,2011,-1.0,-1.0,-1.0
Boekel,2012,-1.0,-1.0,-1.0
Boekel,2013,0.024687065368567455,0.09405424200278166,0.881258692628651
Boekel,2014,-1.0,-1.0,-1.0
Boekel,2015,-1.0,-1.0,-1.0
Boekel,2016,-1.0,-1.0,-1.0
Boekel,2017,0.023266635644485806,0.1003567550798821,0.876376609275632
Boekel,2018,0.024454828660436134,0.09781931464174454,0.8777258566978193
Boekel,2019,0.024962178517397883,0.09712556732223904,0.877912254160363
Boekel,2020,0.024911556603773585,0.0944870283018868,0.8806014150943396
Boekel,2021,-1.0,-1.0,-1.0
Boekel,2022,-1.0,-1.0,-1.0
Boekel,2023,-1.0,-1.0,-1.0
GM0009,2006,-1.0,-1.0,-1.0
GM0009,2007,-1.0,-1.0,-1.0
GM0009,2008,-1.0,-1.0,-1.0
GM0009,2009,-1.0,-1.0,-1.0
GM0009,2010,-1.0,-1.0,-1.0
GM0009,2011,-1.0,-1.0,-1.0
GM0009,2012,-1.0,-1.0,-1.0
GM0009,2013,0.04856512141280354,0.4657836644591612,0.4856512141280354
GM0009,2014,-1.0,-1.0,-1.0
GM0009,2015,-1.0,-1.0,-1.0
GM0009,2016,-1.0,-1.0,-1.0
GM0009,2017,0.04909560723514212,0.4786821705426357,0.4722222222222222
GM0009,2018,0.04955527318932655,0.4841168996188056,0.4663278271918679
GM0009,2019,-1.0,-1.0,-1.0
GM0009,2020,-1.0,-1.0,-1.0
GM0009,2021,-1.0,-1.0,-1.0
GM0009,2022,-1.0,-1.0,-1.0
GM0009,2023,-1.0,-1.0,-1.0
GM0064,2006,-1.0,-1.0,-1.0
GM0064,2007,-1.0,-1.0,-1.0
GM0064,2008,-1.0,-1.0,-1.0
GM0064,2009,-1.0,-1.0,-1.0
GM0064,2010,-1.0,-1.0,-1.0
